id,title,datetaken,dateupload,description,license,ownername,latitude,longitude,url,photopage,tags
5833500938,"Brooklyn Bridge, 1895.",1895-00-01 00:00:00,1308840837,"Edgar S. Thomson (American, active 1890s-1900s). Brooklyn Bridge, 1895. Glass plate negative, 4 x 5 in. (10.2 x 12.7 cm). Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.7-20. (1996.164.7-20_glass_SL1.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6612"" rel=""nofollow"">erobey</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/66256641@N00/"">erobey</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.706946,-73.998002,http://farm4.staticflickr.com/3208/5833500938_f0f5d709e1.jpg,http://www.flickr.com/photos/83979593@N00/5833500938,bridge//history//brooklyn//brooklynbridge//urchin//schoolboy//brooklynmuseum//mapbk//geo:suggestedby=66256641n00
5833503862,"East River Bridge, ca. 1888.",1888-00-01 00:00:00,1308675653,"Breading G. Way (American, 1860-1940). East River Bridge, ca. 1888. Nitrate negative. Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.9-20. (1996.164.9-20_bw.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6596"" rel=""nofollow"">lochnessa1</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/25328910@N08/"">lochnessa1</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.704943,-73.995418,http://farm6.staticflickr.com/5192/5833503862_e9b41010fb.jpg,http://www.flickr.com/photos/83979593@N00/5833503862,bridge//history//brooklyn//brooklynbridge//eastriver//suspensionbridge//johnroebling//brooklynmuseum//roebling//johnaroebling//washingtonroebling//johnaugustusroebling//mapbk//geo:suggestedby=25328910n08
5833504522,"[Untitled], ca. 1888.",1888-00-01 00:00:00,1308675653,"Breading G. Way (American, 1860-1940). [Untitled], ca. 1888. Nitrate negative. Prints, Drawings and Photographs. Brooklyn Museum/Brooklyn Public Library, Brooklyn Collection, 1996.164.9-4. (1996.164.9-4_bw.jpg)  <b>Thank you, <a href=""http://www.brooklynmuseum.org/community/historypin/#account_id=6609"" rel=""nofollow"">vigliante</a>!</b> This image has been geotagged by <a href=""http://www.flickr.com/people/64327008@N05/"">vigliante</a> so Brooklyn could be part of the <a href=""http://www.historypin.com/"" rel=""nofollow"">Historypin</a> launch on July 11, 2011.  <b>Want to help?</b> See if you can place any of <a href=""http://www.flickr.com/photos/brooklyn_museum/sets/72157626844588977/"">these images</a> on a map!  <b>More about #mapBK: <a href=""http://www.brooklynmuseum.org/mapbk"" rel=""nofollow"">www.brooklynmuseum.org/mapbk</a></b>",7,Brooklyn Museum,40.704756,-73.995321,http://farm4.staticflickr.com/3603/5833504522_c3fed4374a.jpg,http://www.flickr.com/photos/83979593@N00/5833504522,bridge//history//brooklyn//brooklynbridge//eastriver//suspensionbridge//johnroebling//brooklynmuseum//roebling//johnaroebling//washingtonroebling//johnaugustusroebling//mapbk//geo:suggestedby=64327008n05
5710937421,"Painters on the Brooklyn Bridge Suspender Cables-October 7, 1914",1914-01-01 00:00:00,1305150221," Artist: Eugene de Salignac Artist Bio: American, 1861 - 1943 Creation Date: 1914 Print Date: modern print Process: gelatin silver print Credit Line: Gift of the Howe and Mohler Family, New York, NY Image: Courtesy NYC Municipal Archives Accession Number: 2005.003.001",7,Museum of Photographic Arts Collections,40.704224,-73.994631,http://farm4.staticflickr.com/3255/5710937421_5fd9e51b87.jpg,http://www.flickr.com/photos/61498590@N03/5710937421,bridge//men//painting//grid//labor//working//climbing//brooklynbridge//ten//1910s//1914//suspensionbridge//museumofphotographicarts
3903174525,The Verrazano-Narrows Bridge Crosses New York Bay and Connects Staten Island and Brooklyn 06/1973,1973-01-01 00:00:00,1252503613,"Landscape<strong>Original Caption:</strong> The Verrazano-Narrows Bridge Crosses New York Bay and Connects Staten Island and Brooklyn 06/1973  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-5341  <strong>Photographer:</strong>  Tress, Arthur, 1940-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=547828"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=547828</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.603526,-74.051284,http://farm3.staticflickr.com/2518/3903174525_28aa102a4b.jpg,http://www.flickr.com/photos/35740357@N03/3903174525,new//york//city//bridge//verrazanobridge//1973//environmentalprotectionagency//verrazanonarrowsbridge//documerica//usnationalarchives//nara:arcid=547828
3903970172,At Fort Tilden Army Reserve Facility on Breezy Point South of Jamaica Bay 05/1973,1973-01-01 00:00:00,1252504023,"<strong>Original Caption:</strong> At Fort Tilden Army Reserve Facility on Breezy Point South of Jamaica Bay 05/1973  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-5431  <strong>Photographer:</strong>  Tress, Arthur, 1940-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=547918"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=547918</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.564416,-73.883743,http://farm4.staticflickr.com/3465/3903970172_3963d305f8.jpg,http://www.flickr.com/photos/35740357@N03/3903970172,bridge//jamaicabay//breezypoint//environmentalprotectionagency//forttilden//fttilden//gatewaynationalrecreationarea//marineparkwaybridge//documerica//usnationalarchives//nara:arcid=547918
3887529909,Williamsburg Bridge in New York City Facing Towards Manhattan ... 07/1974,1974-07-01 00:00:00,1252100756,"<strong>Original Caption:</strong> Williamsburg Bridge in New York City Facing Towards Manhattan. This Is One of the Great Bridges That Connect Brooklyn and Manhattan. Other Coverage of This Project Shows the Traffic and the Need and Use for Living Space and Beauty. The Inner City Today Is an Absolute Contradiction to the Main Stream America of Gas Stations, Expressways, Shopping Centers and Tract Homes Blacks, Latins and Poor Whites Live There 07/1974  <strong>U.S. National Archives’ Local Identifier:</strong>  412-DA-13481  <strong>Photographer:</strong>  Lyon, Danny, 1942-  <strong>Subjects:</strong> New York (New York state, United States) inhabited place Environmental Protection Agency Project DOCUMERICA  <strong>Persistent URL:</strong>  <a href=""http://arcweb.archives.gov/arc/action/ExternalIdSearch?id=555933"" rel=""nofollow"">arcweb.archives.gov/arc/action/ExternalIdSearch?id=555933</a>  <strong>Repository: </strong> Still Picture Records Section, Special Media Archives Services Division (NWCS-S), National Archives at College Park, 8601 Adelphi Road, College Park, MD, 20740-6001.   For information about ordering reproductions of photographs held by the Still Picture Unit, visit: <a href=""http://www.archives.gov/research/order/still-pictures.html"" rel=""nofollow"">www.archives.gov/research/order/still-pictures.html</a>  Reproductions may be ordered via an independent vendor. NARA maintains a list of vendors at <a href=""http://www.archives.gov/research/order/vendors-photos-maps-dc.html"" rel=""nofollow"">www.archives.gov/research/order/vendors-photos-maps-dc.html</a>      Access Restrictions: Unrestricted Use Restrictions: Unrestricted ",7,The U.S. National Archives,40.712069,-73.967514,http://farm3.staticflickr.com/2513/3887529909_d1fcaf7f6a.jpg,http://www.flickr.com/photos/35740357@N03/3887529909,usnationalarchives//environmentalprotectionagency//documerica//nara:arcid=555933//newyorkcity//skyline//queensborobridge//59thstreetbridge//59thstbridge//cantileverbridge//bridge//gustavlindenthal//lindenthal//leffertlbuck//leffertbuck//llbuck//henryhornbostel//hornbostel//1974//williamsburg//color//photography
